CODIGO_MODULAR,NOMBRE_INSTITUCION,NOMBRE_DEPARTAMENTO,TIPO_GESTION,TIPO_INSTITUCION,FECHA_EMISION_TITULO,FECHA_GENERACION_CODIGO,CODIGO_TITULO_GENERADO,FAMILIA_PRODUCTIVA,NOMBRE_CARRERA,NIVEL_FORMACION
1065499,ARTURO SABROSO MONTOYA,LIMA,PUBLICO,IEST,26/10/2018,06/12/2018,Q32201812250,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1065499,ARTURO SABROSO MONTOYA,LIMA,PUBLICO,IEST,26/10/2018,06/12/2018,Q32201812249,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1065499,ARTURO SABROSO MONTOYA,LIMA,PUBLICO,IEST,26/10/2018,06/12/2018,Q32201812248,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1065499,ARTURO SABROSO MONTOYA,LIMA,PUBLICO,IEST,26/10/2018,06/12/2018,Q32201812247,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1065499,ARTURO SABROSO MONTOYA,LIMA,PUBLICO,IEST,26/10/2018,06/12/2018,Q32201812246,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1065499,ARTURO SABROSO MONTOYA,LIMA,PUBLICO,IEST,26/10/2018,06/12/2018,Q32201812245,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1065499,ARTURO SABROSO MONTOYA,LIMA,PUBLICO,IEST,26/10/2018,06/12/2018,J26201807506,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1065499,ARTURO SABROSO MONTOYA,LIMA,PUBLICO,IEST,26/10/2018,06/12/2018,Q32201812244,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1065499,ARTURO SABROSO MONTOYA,LIMA,PUBLICO,IEST,26/10/2018,06/12/2018,Q32201812243,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
0920694,MI PERU,JUNIN,PRIVADO,IEST,30/10/2018,06/12/2018,S34201800148,SERVICIOS PERSONALES Y DE HOGARES,COSMÉTICA DERMATOLÓGICA,PROFESIONAL TÉCNICO
0920694,MI PERU,JUNIN,PRIVADO,IEST,30/10/2018,06/12/2018,S34201800147,SERVICIOS PERSONALES Y DE HOGARES,COSMÉTICA DERMATOLÓGICA,PROFESIONAL TÉCNICO
0920694,MI PERU,JUNIN,PRIVADO,IEST,30/10/2018,06/12/2018,S34201800146,SERVICIOS PERSONALES Y DE HOGARES,COSMÉTICA DERMATOLÓGICA,PROFESIONAL TÉCNICO
0920694,MI PERU,JUNIN,PRIVADO,IEST,30/10/2018,06/12/2018,S34201800145,SERVICIOS PERSONALES Y DE HOGARES,COSMÉTICA DERMATOLÓGICA,PROFESIONAL TÉCNICO
0920694,MI PERU,JUNIN,PRIVADO,IEST,30/10/2018,06/12/2018,C07201800391,"INDUSTRIA TEXTIL, CONFECCIÓN Y DEL CUERO",DISEÑO DE MODAS,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801756,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801755,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,G22201801873,COMERCIO MAYORISTA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801754,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801753,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801752,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801751,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,G22201801872,COMERCIO MAYORISTA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801750,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801749,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801748,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801747,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801746,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,G22201801871,COMERCIO MAYORISTA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801745,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801744,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801743,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814711,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801742,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801741,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801740,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814710,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801739,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,G22201801870,COMERCIO MAYORISTA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801738,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801737,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801736,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814709,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801735,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801734,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801733,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814708,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801732,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801731,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814707,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814706,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814705,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801730,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801729,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801728,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801727,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801726,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801725,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801724,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801723,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801722,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814704,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814703,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801721,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801720,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801719,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801718,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814702,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814701,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801717,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801716,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801715,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814700,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801714,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801713,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801712,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801711,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801710,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801709,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801708,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801707,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801706,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,G22201801869,COMERCIO MAYORISTA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801705,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801704,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801703,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801702,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814699,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801701,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814698,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801700,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801699,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814697,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814696,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801698,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801697,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801696,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801695,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801694,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801693,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801692,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801691,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,G22201801868,COMERCIO MAYORISTA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801690,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801689,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801688,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,M29201814695,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801687,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801686,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801685,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801684,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801683,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801682,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801681,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
1390392,DE FORMACION BANCARIA - CHICLAYO,LAMBAYEQUE,PRIVADO,IEST,05/07/2018,06/12/2018,K27201801680,INTERMEDIACIÓN FINANCIERA,ADMINISTRACIÓN BANCARIA,PROFESIONAL TÉCNICO
